Elo(538-MOV)_weight,IP_weight,AUC,Brier
0.973,0.027000000000000024,0.5647939897939899,0.24627685745659433
0.974,0.026000000000000023,0.5646924021924021,0.24629965271918539
0.975,0.025000000000000022,0.5646215271215271,0.24632247695025353
0.976,0.02400000000000002,0.564536477036477,0.2463453301497987
0.977,0.02300000000000002,0.5644443394443395,0.24636821231782097
0.978,0.02200000000000002,0.5643403893403893,0.24639112345432032
0.979,0.02100000000000002,0.5642411642411642,0.2464140635592968
0.98,0.020000000000000018,0.5641655641655641,0.2464370326327503
0.981,0.019000000000000017,0.5640970515970516,0.24646003067468092
0.982,0.018000000000000016,0.5639978264978265,0.24648305768508857
0.983,0.017000000000000015,0.5638867888867888,0.24650611366397335
0.984,0.016000000000000014,0.5638419013419014,0.2465291986113352
0.985,0.015000000000000013,0.5637828387828387,0.24655231252717413
0.986,0.014000000000000012,0.5636788886788886,0.24657545541149015
0.987,0.013000000000000012,0.5635985635985636,0.24659862726428325
0.988,0.01200000000000001,0.563525326025326,0.24662182808555344
0.989,0.01100000000000001,0.5633859383859383,0.24664505787530067
0.99,0.010000000000000009,0.5632843507843508,0.246668316633525
0.991,0.009000000000000008,0.5632158382158382,0.2466916043602264
0.992,0.008000000000000007,0.5630906255906256,0.2467149210554049
0.993,0.007000000000000006,0.5629583254583255,0.2467382667190605
0.994,0.006000000000000005,0.5628449253449253,0.24676164135119316
0.995,0.0050000000000000044,0.5627126252126252,0.2467850449518029
0.996,0.0040000000000000036,0.5625992250992251,0.2468084775208897
0.997,0.0030000000000000027,0.5625212625212626,0.2468319390584536
0.998,0.0020000000000000018,0.5624432999433,0.24685542956449458
0.999,0.0010000000000000009,0.5623204498204498,0.24687894903901267
1.0,0.0,0.5621975996975997,0.24690249748200782
