Elo(basic)_weight,IP_weight,AUC,Brier
0.974,0.026000000000000023,0.5540068040068039,0.24616799613807325
0.975,0.025000000000000022,0.5538674163674163,0.24619193686381527
0.976,0.02400000000000002,0.5537918162918163,0.24621590912555377
0.977,0.02300000000000002,0.5536807786807787,0.24623991292328873
0.978,0.02200000000000002,0.5535224910224911,0.2462639482570202
0.979,0.02100000000000002,0.5534350784350784,0.24628801512674803
0.98,0.020000000000000018,0.5533122283122283,0.24631211353247243
0.981,0.019000000000000017,0.5531775656775657,0.24633624347419322
0.982,0.018000000000000016,0.553052353052353,0.24636040495191056
0.983,0.017000000000000015,0.552938952938953,0.24638459796562437
0.984,0.016000000000000014,0.5528397278397279,0.24640882251533455
0.985,0.015000000000000013,0.5527097902097903,0.24643307860104127
0.986,0.014000000000000012,0.5526460026460026,0.24645736622274445
0.987,0.013000000000000012,0.5525633150633151,0.24648168538044415
0.988,0.01200000000000001,0.55245463995464,0.24650603607414026
0.989,0.01100000000000001,0.5523554148554148,0.24653041830383285
0.99,0.010000000000000009,0.5523152523152524,0.24655483206952186
0.991,0.009000000000000008,0.5521947646947647,0.24657927737120744
0.992,0.008000000000000007,0.5521120771120771,0.24660375420888941
0.993,0.007000000000000006,0.5519868644868645,0.2466282625825679
0.994,0.006000000000000005,0.5518711018711018,0.24665280249224283
0.995,0.0050000000000000044,0.5517766017766017,0.2466773739379142
0.996,0.0040000000000000036,0.5517128142128143,0.24670197691958212
0.997,0.0030000000000000027,0.5515687015687016,0.24672661143724647
0.998,0.0020000000000000018,0.5514458514458515,0.24675127749090725
0.999,0.0010000000000000009,0.5513749763749765,0.24677597508056454
1.0,0.0,0.5512993762993763,0.24680070420621833
