w1,w2,AUC,Brier
0.28200000000000003,0.718,0.6154932904932905,0.23704265632242613
0.28300000000000003,0.717,0.6154247779247779,0.2370440505055095
0.28400000000000003,0.716,0.6153775278775279,0.23704547870927034
0.28500000000000003,0.715,0.6152995652995653,0.2370469409337086
0.28600000000000003,0.714,0.6152216027216028,0.23704843717882432
0.28700000000000003,0.713,0.6151838026838027,0.23704996744461737
0.28800000000000003,0.712,0.6150822150822152,0.23705153173108787
0.289,0.7110000000000001,0.61502079002079,0.23705313003823578
0.29,0.71,0.614959364959365,0.23705476236606113
0.291,0.7090000000000001,0.614912114912115,0.2370564287145639
0.292,0.708,0.6148530523530524,0.23705812908374407
0.293,0.7070000000000001,0.6148625023625024,0.2370598634736017
0.294,0.706,0.6148294273294274,0.2370616318841367
0.295,0.7050000000000001,0.6147467397467398,0.2370634343153492
0.296,0.704,0.6146876771876773,0.23706527076723902
0.297,0.7030000000000001,0.6146238896238896,0.23706714123980635
0.298,0.702,0.6145388395388396,0.23706904573305101
0.299,0.7010000000000001,0.6144679644679645,0.23707098424697315
0.3,0.7,0.6144065394065393,0.23707295678157267
0.301,0.6990000000000001,0.6143380268380269,0.2370749633368497
0.302,0.698,0.6142624267624268,0.23707700391280406
0.303,0.6970000000000001,0.6142057267057267,0.23707907850943585
0.304,0.696,0.6141584766584767,0.23708118712674506
0.305,0.6950000000000001,0.6140852390852392,0.2370833297647317
0.306,0.694,0.6140167265167265,0.2370855064233958
0.307,0.6930000000000001,0.6140072765072766,0.23708771710273727
0.308,0.692,0.6139505764505764,0.2370899618027562
0.309,0.6910000000000001,0.6138797013797014,0.2370922405234525
0.31,0.69,0.6138253638253639,0.23709455326482629
0.311,0.6890000000000001,0.6137521262521263,0.23709690002687744
0.312,0.688,0.6137332262332262,0.237099280809606
0.313,0.687,0.6136599886599887,0.23710169561301203
0.314,0.6859999999999999,0.6136080136080135,0.23710414443709538
0.315,0.685,0.6135560385560386,0.23710662728185625
0.316,0.6839999999999999,0.6135206010206011,0.23710914414729448
0.317,0.683,0.6134520884520884,0.2371116950334102
0.318,0.6819999999999999,0.6133812133812133,0.23711427994020326
0.319,0.681,0.6132914382914383,0.23711689886767381
0.32,0.6799999999999999,0.6132229257229258,0.23711955181582173
0.321,0.679,0.6131496881496881,0.2371222387846471
0.322,0.6779999999999999,0.6130693630693631,0.23712495977414993
0.323,0.677,0.612998487998488,0.2371277147843301
0.324,0.6759999999999999,0.612965412965413,0.23713050381518774
0.325,0.675,0.6128969003969005,0.23713332686672278
0.326,0.6739999999999999,0.6128449253449253,0.23713618393893524
0.327,0.673,0.6127835002835004,0.2371390750318251
0.328,0.6719999999999999,0.6127362502362503,0.23714200014539244
0.329,0.671,0.6126866376866378,0.23714495927963714
0.33,0.6699999999999999,0.6126063126063126,0.23714795243455927
0.331,0.669,0.6125779625779626,0.23715097961015885
0.332,0.6679999999999999,0.6125070875070876,0.23715404080643582
0.333,0.667,0.612410224910225,0.2371571360233902
0.334,0.6659999999999999,0.6123511623511624,0.23716026526102205
0.335,0.665,0.6122708372708373,0.23716342851933125
0.336,0.6639999999999999,0.6121834246834247,0.23716662579831796
0.337,0.663,0.6121149121149121,0.237169857097982
0.338,0.6619999999999999,0.6120440370440371,0.2371731224183235
0.339,0.661,0.6120109620109621,0.23717642175934242
0.34,0.6599999999999999,0.611958986958987,0.23717975512103878
0.341,0.659,0.611897561897562,0.23718312250341256
0.342,0.6579999999999999,0.6118715743715744,0.2371865239064637
0.343,0.657,0.6118314118314119,0.23718995933019232
0.34400000000000003,0.6559999999999999,0.6117439992439992,0.23719342877459834
0.34500000000000003,0.655,0.6116494991494992,0.2371969322396818
0.34600000000000003,0.6539999999999999,0.6115526365526366,0.23720046972544265
0.34700000000000003,0.653,0.6114817614817615,0.23720404123188094
0.34800000000000003,0.6519999999999999,0.6114675864675865,0.23720764675899664
0.34900000000000003,0.651,0.611465223965224,0.23721128630678973
0.35000000000000003,0.6499999999999999,0.6114014364014364,0.23721495987526028
0.35100000000000003,0.649,0.6113470988470988,0.2372186674644082
0.352,0.648,0.6112903987903988,0.2372224090742336
0.353,0.647,0.6112289737289738,0.23722618470473641
0.354,0.646,0.6111840861840863,0.2372299943559166
0.355,0.645,0.6111675486675486,0.23723383802777429
0.356,0.644,0.6111013986013986,0.2372377157203093
0.357,0.643,0.6110399735399736,0.2372416274335218
0.358,0.642,0.611004536004536,0.23724557316741168
0.359,0.641,0.6109714609714609,0.237249552921979
0.36,0.64,0.610933660933661,0.23725356669722375
0.361,0.639,0.6108793233793234,0.23725761449314592
0.362,0.638,0.6107895482895483,0.23726169630974547
0.363,0.637,0.6107399357399358,0.2372658121470225
0.364,0.636,0.6106714231714232,0.2372699620049769
0.365,0.635,0.6105910980910981,0.23727414588360873
0.366,0.634,0.610482422982423,0.23727836378291794
0.367,0.633,0.6104162729162729,0.23728261570290468
0.368,0.632,0.6103572103572104,0.23728690164356875
0.369,0.631,0.6103028728028728,0.23729122160491023
0.37,0.63,0.6102272727272727,0.2372955755869292
0.371,0.629,0.6101351351351352,0.23729996358962557
0.372,0.628,0.6100618975618977,0.23730438561299932
0.373,0.627,0.610002835002835,0.23730884165705052
0.374,0.626,0.609974484974485,0.23731333172177912
0.375,0.625,0.6099012474012475,0.23731785580718517
0.376,0.624,0.6098752598752599,0.23732241391326864
0.377,0.623,0.6097972972972973,0.23732700604002951
0.378,0.622,0.6097240597240597,0.2373316321874678
0.379,0.621,0.6096697221697222,0.23733629235558354
0.38,0.62,0.6096295596295597,0.23734098654437666
0.381,0.619,0.6095350595350595,0.23734571475384722
0.382,0.618,0.6094523719523719,0.23735047698399517
0.383,0.617,0.6093862218862218,0.23735527323482059
0.384,0.616,0.6092988092988092,0.23736010350632336
0.385,0.615,0.6092728217728217,0.2373649677985036
0.386,0.614,0.6092137592137592,0.2373698661113613
0.387,0.613,0.6091428841428841,0.2373747984448963
0.388,0.612,0.6090909090909091,0.23737976479910883
0.389,0.611,0.6090223965223965,0.23738476517399879
0.39,0.61,0.6089562464562465,0.23738979956956607
0.391,0.609,0.608925533925534,0.23739486798581086
0.392,0.608,0.6088688338688338,0.237399970422733
0.393,0.607,0.6088026838026839,0.2374051068803326
0.394,0.606,0.6087436212436212,0.23741027735860962
0.395,0.605,0.6086892836892837,0.23741548185756406
0.396,0.604,0.6085829710829711,0.23742072037719592
0.397,0.603,0.6085286335286335,0.23742599291750519
0.398,0.602,0.608441220941221,0.23743129947849187
0.399,0.601,0.6083868833868834,0.237436640060156
0.4,0.6,0.6083183708183708,0.23744201466249754
0.401,0.599,0.6082380457380457,0.23744742328551646
0.402,0.598,0.6081860706860707,0.23745286592921286
0.403,0.597,0.6080986580986582,0.2374583425935866
0.404,0.596,0.6080112455112454,0.23746385327863784
0.405,0.595,0.6079261954261954,0.23746939798436645
0.406,0.594,0.6078789453789454,0.23747497671077256
0.40700000000000003,0.593,0.6078057078057079,0.237480589457856
0.40800000000000003,0.592,0.6077371952371953,0.23748623622561685
0.40900000000000003,0.591,0.6076781326781326,0.2374919170140552
0.41000000000000003,0.59,0.6076521451521452,0.2374976318231709
0.41100000000000003,0.589,0.6076048951048951,0.23750338065296406
0.41200000000000003,0.588,0.6075151200151201,0.23750916350343462
0.41300000000000003,0.587,0.60746786996787,0.23751498037458263
0.41400000000000003,0.586,0.6073946323946324,0.23752083126640802
0.41500000000000004,0.585,0.6073379323379323,0.23752671617891088
0.41600000000000004,0.584,0.6072221697221698,0.23753263511209108
0.417,0.583,0.6071323946323947,0.2375385880659488
0.418,0.5820000000000001,0.6070804195804196,0.23754457504048387
0.419,0.581,0.607002457002457,0.2375505960356964
0.42,0.5800000000000001,0.6069386694386694,0.23755665105158627
0.421,0.579,0.6068630693630694,0.23756274008815367
0.422,0.5780000000000001,0.6068063693063693,0.23756886314539843
0.423,0.577,0.6067260442260441,0.23757502022332064
0.424,0.5760000000000001,0.6066362691362691,0.23758121132192023
0.425,0.575,0.6066173691173691,0.23758743644119726
0.426,0.5740000000000001,0.6065016065016064,0.2375936955811517
0.427,0.573,0.6064472689472689,0.23759998874178356
0.428,0.5720000000000001,0.6063362313362314,0.2376063159230929
0.429,0.571,0.6062346437346438,0.23761267712507955
0.43,0.5700000000000001,0.6061755811755811,0.2376190723477437
0.431,0.569,0.6060928935928935,0.23762550159108525
0.432,0.5680000000000001,0.6059936684936685,0.23763196485510418
0.433,0.567,0.6059322434322434,0.2376384621398006
0.434,0.5660000000000001,0.6058519183519183,0.2376449934451744
0.435,0.565,0.6057975807975807,0.23765155877122562
0.436,0.5640000000000001,0.6057172557172558,0.2376581581179543
0.437,0.563,0.6057054432054432,0.23766479148536035
0.438,0.562,0.6056652806652807,0.23767145887344385
0.439,0.5609999999999999,0.6056251181251181,0.23767816028220476
0.44,0.56,0.6055802305802305,0.237684895711643
0.441,0.5589999999999999,0.6054928179928181,0.23769166516175877
0.442,0.558,0.6054243054243055,0.237698468632552
0.443,0.5569999999999999,0.6053652428652428,0.23770530612402258
0.444,0.556,0.6052825552825554,0.23771217763617059
0.445,0.5549999999999999,0.6051644301644301,0.23771908316899595
0.446,0.554,0.6050911925911926,0.23772602272249885
0.447,0.5529999999999999,0.6050486675486675,0.2377329962966791
0.448,0.552,0.6049919674919675,0.2377400038915368
0.449,0.5509999999999999,0.6048927423927424,0.23774704550707193
0.45,0.55,0.6047864297864298,0.2377541211432844
0.451,0.5489999999999999,0.6046777546777548,0.23776123080017436
0.452,0.548,0.6046234171234172,0.23776837447774168
0.453,0.5469999999999999,0.6045808920808922,0.2377755521759865
0.454,0.546,0.604524192024192,0.23778276389490874
0.455,0.5449999999999999,0.6044202419202419,0.23779000963450836
0.456,0.544,0.6043375543375544,0.2377972893947854
0.457,0.5429999999999999,0.6042761292761293,0.23780460317573987
0.458,0.542,0.6042147042147042,0.23781195097737173
0.459,0.5409999999999999,0.6041367416367416,0.23781933279968107
0.46,0.54,0.6040705915705915,0.23782674864266773
0.461,0.5389999999999999,0.6040186165186165,0.23783419850633195
0.462,0.538,0.6039382914382915,0.23784168239067344
0.463,0.5369999999999999,0.6038201663201663,0.23784920029569243
0.464,0.536,0.6037445662445663,0.23785675222138883
0.465,0.5349999999999999,0.6036949536949536,0.23786433816776265
0.466,0.534,0.6036618786618787,0.237871958134814
0.467,0.5329999999999999,0.6035484785484786,0.2378796121225426
0.468,0.532,0.6034421659421659,0.23788730013094866
0.46900000000000003,0.5309999999999999,0.6034020034020035,0.23789502216003217
0.47000000000000003,0.53,0.6033334908334909,0.23790277820979308
0.47100000000000003,0.5289999999999999,0.6032389907389908,0.2379105682802314
0.47200000000000003,0.528,0.6031492156492156,0.23791839237134715
0.47300000000000003,0.5269999999999999,0.6030405405405406,0.23792625048314034
0.47400000000000003,0.526,0.6030003780003781,0.23793414261561097
0.47500000000000003,0.5249999999999999,0.6029247779247779,0.23794206876875898
0.47600000000000003,0.524,0.6028751653751654,0.23795002894258444
0.47700000000000004,0.5229999999999999,0.6027806652806653,0.2379580231370873
0.47800000000000004,0.522,0.6027121527121527,0.2379660513522676
0.47900000000000004,0.5209999999999999,0.6026247401247401,0.23797411358812529
0.48,0.52,0.6026034776034777,0.23798220984466043
0.481,0.519,0.6025633150633151,0.23799034012187292
0.482,0.518,0.6024522774522774,0.23799850441976295
0.483,0.517,0.6023483273483273,0.23800670273833027
0.484,0.516,0.6023152523152523,0.23801493507757507
0.485,0.515,0.6022514647514647,0.23802320143749733
0.486,0.514,0.6021782271782272,0.23803150181809693
0.487,0.513,0.6021120771120771,0.23803983621937397
0.488,0.512,0.6020364770364771,0.2380482046413285
0.489,0.511,0.6019632394632395,0.2380566070839604
0.49,0.51,0.6018805518805519,0.2380650435472697
0.491,0.509,0.6017955017955018,0.23807351403125648
0.492,0.508,0.6017080892080893,0.2380820185359206
0.493,0.507,0.6016230391230392,0.2380905570612622
0.494,0.506,0.6015545265545266,0.23809912960728116
0.495,0.505,0.6014269514269515,0.2381077361739776
0.496,0.504,0.6013631638631639,0.23811637676135142
0.497,0.503,0.6012733887733888,0.2381250513694027
0.498,0.502,0.6011977886977887,0.23813375999813138
0.499,0.501,0.6011458136458137,0.2381425026475375
0.5,0.5,0.6010985635985636,0.23815127931762095
0.501,0.499,0.6010229635229636,0.23816009000838195
0.502,0.498,0.6009898884898884,0.2381689347198203
0.503,0.497,0.6009426384426385,0.23817781345193606
0.504,0.496,0.6008552258552259,0.23818672620472925
0.505,0.495,0.6007725382725383,0.23819567297819988
0.506,0.494,0.6006473256473256,0.23820465377234795
0.507,0.493,0.6005882630882631,0.23821366858717336
0.508,0.492,0.6005197505197506,0.23822271742267623
